# Version 1.00
#
freq[Hz],Trc1_S21[dB],
8.147000000000000E+08,-3.099802511245042E+00,
8.147600000000000E+08,-3.093670478742573E+00,
8.148200000000000E+08,-3.092616112632271E+00,
8.148800000000000E+08,-3.086731060268566E+00,
8.149400000000000E+08,-3.086388993678022E+00,
8.150000000000000E+08,-3.083597099740244E+00,
8.150600000000000E+08,-3.086557370749863E+00,
8.151200000000000E+08,-3.081588170511770E+00,
8.151800000000000E+08,-3.074135750150341E+00,
8.152400000000000E+08,-3.078042186507437E+00,
8.153000000000000E+08,-3.083832969819765E+00,
8.153600000000000E+08,-3.073267228007583E+00,
8.154200000000000E+08,-3.077011883009448E+00,
8.154800000000000E+08,-3.069013721647899E+00,
8.155400000000000E+08,-3.071238340054540E+00,
8.156000000000000E+08,-3.066150494590403E+00,
8.156600000000000E+08,-3.069883399949084E+00,
8.157200000000000E+08,-3.061345975456854E+00,
8.157800000000000E+08,-3.061061633438150E+00,
8.158400000000000E+08,-3.060182089899425E+00,
8.159000000000000E+08,-3.058338630173102E+00,
8.159600000000000E+08,-3.056852244571458E+00,
8.160200000000000E+08,-3.052768685467723E+00,
8.160800000000000E+08,-3.048706346803080E+00,
8.161400000000000E+08,-3.046536591049707E+00,
8.162000000000000E+08,-3.050321935743601E+00,
8.162600000000000E+08,-3.047540103046618E+00,
8.163200000000000E+08,-3.044234923004949E+00,
8.163800000000000E+08,-3.039476215572475E+00,
8.164400000000000E+08,-3.040785293899933E+00,
8.165000000000000E+08,-3.035966043935996E+00,
8.165600000000000E+08,-3.036899710484864E+00,
8.166200000000000E+08,-3.036485108454951E+00,
8.166800000000000E+08,-3.032115365245928E+00,
8.167400000000000E+08,-3.031765353895303E+00,
8.168000000000000E+08,-3.032361884864937E+00,
8.168600000000000E+08,-3.026464362492701E+00,
8.169200000000000E+08,-3.019067839005616E+00,
8.169800000000000E+08,-3.023472645020622E+00,
8.170400000000000E+08,-3.022287997290915E+00,
8.171000000000000E+08,-3.021135349580971E+00,
8.171600000000000E+08,-3.019612462842070E+00,
8.172200000000000E+08,-3.013732429404521E+00,
8.172800000000000E+08,-3.012424280286543E+00,
8.173400000000000E+08,-3.013715184268602E+00,
8.174000000000000E+08,-3.007968838570348E+00,
8.174600000000000E+08,-3.003149968661206E+00,
8.175200000000000E+08,-3.011901145218630E+00,
8.175800000000000E+08,-3.003456565319346E+00,
8.176400000000000E+08,-3.006086163857899E+00,
8.177000000000000E+08,-3.001905770941410E+00,
8.177600000000000E+08,-2.998399719419037E+00,
8.178200000000000E+08,-2.994846548878916E+00,
8.178800000000000E+08,-2.992380302026338E+00,
8.179400000000000E+08,-2.992276762257360E+00,
8.180000000000000E+08,-2.987796055982556E+00,
8.180600000000000E+08,-2.988974043696436E+00,
8.181200000000000E+08,-2.991700576386457E+00,
8.181800000000000E+08,-2.981576969492972E+00,
8.182400000000000E+08,-2.983283554462198E+00,
8.183000000000000E+08,-2.982978044781306E+00,
8.183600000000000E+08,-2.981673528636035E+00,
8.184200000000000E+08,-2.983478786504437E+00,
8.184800000000000E+08,-2.975836026209477E+00,
8.185400000000000E+08,-2.976687158906617E+00,
8.186000000000000E+08,-2.977122746282191E+00,
8.186600000000000E+08,-2.968576591864502E+00,
8.187200000000000E+08,-2.969657425109725E+00,
8.187800000000000E+08,-2.962593824340289E+00,
8.188400000000000E+08,-2.963737618879685E+00,
8.189000000000000E+08,-2.960752923254744E+00,
8.189600000000000E+08,-2.962085160035269E+00,
8.190200000000000E+08,-2.957644071440055E+00,
8.190800000000000E+08,-2.961161151449655E+00,
8.191400000000000E+08,-2.962231084704721E+00,
8.192000000000000E+08,-2.955232162680538E+00,
8.192600000000000E+08,-2.948064332037485E+00,
8.193200000000000E+08,-2.946453632364828E+00,
8.193800000000000E+08,-2.948086632242410E+00,
8.194400000000000E+08,-2.944954815076103E+00,
8.195000000000000E+08,-2.940869711131747E+00,
8.195600000000000E+08,-2.944691734813415E+00,
8.196200000000000E+08,-2.942513138062663E+00,
8.196800000000000E+08,-2.934504960718133E+00,
8.197400000000000E+08,-2.938569849221786E+00,
8.198000000000000E+08,-2.935904736605765E+00,
8.198600000000000E+08,-2.931427088768048E+00,
8.199200000000000E+08,-2.928444454889698E+00,
8.199800000000000E+08,-2.926944817515317E+00,
8.200400000000000E+08,-2.928658167959620E+00,
8.201000000000000E+08,-2.921529703685146E+00,
8.201600000000000E+08,-2.929487545821899E+00,
8.202200000000000E+08,-2.925293076093913E+00,
8.202800000000000E+08,-2.920330900548682E+00,
8.203400000000000E+08,-2.917896312859112E+00,
8.204000000000000E+08,-2.919571420688696E+00,
8.204600000000000E+08,-2.914819444090867E+00,
8.205200000000000E+08,-2.910621219725089E+00,
8.205800000000000E+08,-2.911414820256340E+00,
8.206400000000000E+08,-2.909405887310247E+00,
8.207000000000000E+08,-2.905505231644228E+00,
8.207600000000000E+08,-2.908347620767854E+00,
8.208200000000000E+08,-2.902904014499490E+00,
8.208800000000000E+08,-2.896559809276189E+00,
8.209400000000000E+08,-2.897795777095920E+00,
8.210000000000000E+08,-2.897274152296738E+00,
8.210600000000000E+08,-2.897204485472250E+00,
8.211200000000000E+08,-2.889005631898427E+00,
8.211800000000000E+08,-2.894293104465564E+00,
8.212400000000000E+08,-2.886156421520530E+00,
8.213000000000000E+08,-2.889249018843917E+00,
8.213600000000000E+08,-2.880088491178624E+00,
8.214200000000000E+08,-2.886056829219548E+00,
8.214800000000000E+08,-2.879008479447491E+00,
8.215400000000000E+08,-2.876320527838586E+00,
8.216000000000000E+08,-2.878187403808464E+00,
8.216600000000000E+08,-2.873169812626546E+00,
8.217200000000000E+08,-2.874109783869157E+00,
8.217800000000000E+08,-2.872518745559214E+00,
8.218400000000000E+08,-2.869504075932510E+00,
8.219000000000000E+08,-2.869545143570083E+00,
8.219600000000000E+08,-2.868833049078135E+00,
8.220200000000000E+08,-2.862226747185099E+00,
8.220800000000000E+08,-2.868697918134239E+00,
8.221400000000000E+08,-2.853897720839547E+00,
8.222000000000000E+08,-2.861534675283830E+00,
8.222600000000000E+08,-2.858243333975113E+00,
8.223200000000000E+08,-2.854285128139350E+00,
8.223800000000000E+08,-2.853443930648349E+00,
8.224400000000000E+08,-2.853002022110344E+00,
8.225000000000000E+08,-2.847080648060142E+00,
8.225600000000000E+08,-2.843879639980600E+00,
8.226200000000000E+08,-2.844184283231518E+00,
8.226800000000000E+08,-2.840149034216311E+00,
8.227400000000000E+08,-2.840226275477590E+00,
8.228000000000000E+08,-2.835119752678414E+00,
8.228600000000000E+08,-2.839247776552950E+00,
8.229200000000000E+08,-2.835178113489976E+00,
8.229800000000000E+08,-2.829569212323046E+00,
8.230400000000000E+08,-2.832330881168830E+00,
8.231000000000000E+08,-2.829342621880888E+00,
8.231600000000000E+08,-2.828812687805173E+00,
8.232200000000000E+08,-2.825606349565106E+00,
8.232800000000000E+08,-2.825749921874781E+00,
8.233400000000000E+08,-2.824783589584330E+00,
8.234000000000000E+08,-2.822244304962739E+00,
8.234600000000000E+08,-2.815915097009707E+00,
8.235200000000000E+08,-2.813286023626238E+00,
8.235800000000000E+08,-2.809287804265121E+00,
8.236400000000000E+08,-2.808435090415009E+00,
8.237000000000000E+08,-2.812167039708024E+00,
8.237600000000000E+08,-2.811109574306336E+00,
8.238200000000000E+08,-2.812007275809380E+00,
8.238800000000000E+08,-2.804146978194310E+00,
8.239400000000000E+08,-2.806281674782267E+00,
8.240000000000000E+08,-2.804526343244959E+00,
8.240600000000000E+08,-2.797815285623297E+00,
8.241200000000000E+08,-2.796590296548990E+00,
8.241800000000000E+08,-2.797407646135623E+00,
8.242400000000000E+08,-2.794749702239387E+00,
8.243000000000000E+08,-2.791207114981557E+00,
8.243600000000000E+08,-2.782604954352133E+00,
8.244200000000000E+08,-2.790087486116427E+00,
8.244800000000000E+08,-2.783714638604626E+00,
8.245400000000000E+08,-2.789109839349616E+00,
8.246000000000000E+08,-2.781111491188535E+00,
8.246600000000000E+08,-2.782931306027988E+00,
8.247200000000000E+08,-2.783680521007921E+00,
8.247800000000000E+08,-2.772913066669718E+00,
8.248400000000000E+08,-2.772038793089842E+00,
