# Version 1.00
#
freq[Hz],Trc1_S22[dB],
8.138600000000000E+08,-1.484273111488532E+01,
8.139200000000000E+08,-1.483009889264668E+01,
8.139800000000000E+08,-1.486157407873475E+01,
8.140400000000000E+08,-1.484979061262985E+01,
8.141000000000000E+08,-1.478689407038425E+01,
8.141600000000000E+08,-1.487348980731415E+01,
8.142200000000000E+08,-1.484824303265352E+01,
8.142800000000000E+08,-1.487433357133338E+01,
8.143400000000000E+08,-1.488530154800334E+01,
8.144000000000000E+08,-1.487519174199862E+01,
8.144600000000000E+08,-1.485686207614552E+01,
8.145200000000000E+08,-1.491256072223372E+01,
8.145800000000000E+08,-1.489294524371637E+01,
8.146400000000000E+08,-1.489002603631894E+01,
8.147000000000000E+08,-1.493047266758842E+01,
8.147600000000000E+08,-1.486464701706447E+01,
8.148200000000000E+08,-1.493313410421092E+01,
8.148800000000000E+08,-1.490854712616069E+01,
8.149400000000000E+08,-1.491225137158263E+01,
8.150000000000000E+08,-1.490335094122729E+01,
8.150600000000000E+08,-1.491562740219738E+01,
8.151200000000000E+08,-1.492318388320251E+01,
8.151800000000000E+08,-1.492296863060485E+01,
8.152400000000000E+08,-1.492541752625325E+01,
8.153000000000000E+08,-1.492701505512597E+01,
8.153600000000000E+08,-1.494912229355868E+01,
8.154200000000000E+08,-1.490803286074522E+01,
8.154800000000000E+08,-1.494929187188808E+01,
8.155400000000000E+08,-1.496348037934564E+01,
8.156000000000000E+08,-1.497343909533320E+01,
8.156600000000000E+08,-1.496426614918723E+01,
8.157200000000000E+08,-1.494867816691524E+01,
8.157800000000000E+08,-1.497952250510474E+01,
8.158400000000000E+08,-1.496568571311214E+01,
8.159000000000000E+08,-1.499867149545135E+01,
8.159600000000000E+08,-1.500325442713871E+01,
8.160200000000000E+08,-1.500246848495156E+01,
8.160800000000000E+08,-1.500863830966325E+01,
8.161400000000000E+08,-1.500951533151871E+01,
8.162000000000000E+08,-1.499768092717922E+01,
8.162600000000000E+08,-1.506580083792437E+01,
8.163200000000000E+08,-1.501795797247483E+01,
8.163800000000000E+08,-1.504064308459627E+01,
8.164400000000000E+08,-1.504773345514518E+01,
8.165000000000000E+08,-1.503215479005110E+01,
8.165600000000000E+08,-1.503665225878679E+01,
8.166200000000000E+08,-1.505476524777846E+01,
8.166800000000000E+08,-1.503327754538668E+01,
