# Version 1.00
#
freq[Hz],Trc1_S21[dB],
8.097800000000000E+08,-5.670453859889988E+00,
8.098400000000000E+08,-5.670663181481800E+00,
8.099000000000000E+08,-5.669226015592623E+00,
8.099600000000000E+08,-5.664111899264928E+00,
8.100200000000000E+08,-5.663224060587057E+00,
8.100800000000000E+08,-5.662310901538337E+00,
8.101400000000000E+08,-5.662649756974542E+00,
8.102000000000000E+08,-5.662757279828895E+00,
8.102600000000000E+08,-5.654783307717601E+00,
8.103200000000000E+08,-5.647099136776447E+00,
8.103800000000000E+08,-5.654288338538123E+00,
8.104400000000000E+08,-5.649629425079131E+00,
8.105000000000000E+08,-5.650174521001521E+00,
8.105600000000000E+08,-5.652186758670186E+00,
8.106200000000000E+08,-5.649253911371591E+00,
8.106800000000000E+08,-5.643740268174492E+00,
8.107400000000000E+08,-5.649739810377361E+00,
8.108000000000000E+08,-5.650000315307253E+00,
8.108600000000000E+08,-5.648163656183290E+00,
8.109200000000000E+08,-5.650503103383253E+00,
8.109800000000000E+08,-5.635250723485658E+00,
8.110400000000000E+08,-5.643361292630007E+00,
8.111000000000000E+08,-5.635324371814847E+00,
8.111600000000000E+08,-5.633145593639883E+00,
8.112200000000000E+08,-5.643126180611089E+00,
8.112800000000000E+08,-5.632084792250379E+00,
8.113400000000000E+08,-5.632962240483248E+00,
8.114000000000000E+08,-5.627624248216324E+00,
8.114600000000000E+08,-5.625866870017884E+00,
8.115200000000000E+08,-5.624520281830411E+00,
8.115800000000000E+08,-5.625587713134009E+00,
8.116400000000000E+08,-5.624114115795812E+00,
8.117000000000000E+08,-5.625645402281386E+00,
8.117600000000000E+08,-5.627972695581023E+00,
8.118200000000000E+08,-5.617307880427455E+00,
8.118800000000000E+08,-5.619165125699225E+00,
8.119400000000000E+08,-5.616747925013007E+00,
8.120000000000000E+08,-5.622179252205420E+00,
8.120600000000000E+08,-5.615573010853366E+00,
8.121200000000000E+08,-5.609144475307785E+00,
8.121800000000000E+08,-5.608476676118018E+00,
8.122400000000000E+08,-5.609118749298590E+00,
8.123000000000000E+08,-5.620395894370123E+00,
8.123600000000000E+08,-5.614477960413591E+00,
8.124200000000000E+08,-5.603123914119968E+00,
8.124800000000000E+08,-5.608126226668690E+00,
8.125400000000000E+08,-5.602201529628791E+00,
8.126000000000000E+08,-5.602913653739146E+00,
8.126600000000000E+08,-5.599291688669796E+00,
8.127200000000000E+08,-5.604729895256806E+00,
8.127800000000000E+08,-5.599693205172870E+00,
8.128400000000000E+08,-5.604583273431900E+00,
8.129000000000000E+08,-5.596890387364601E+00,
8.129600000000000E+08,-5.593373923945030E+00,
8.130200000000000E+08,-5.597239673388559E+00,
8.130800000000000E+08,-5.589340130518340E+00,
8.131400000000000E+08,-5.582944114165952E+00,
8.132000000000000E+08,-5.582608926093191E+00,
8.132600000000000E+08,-5.589145621277214E+00,
8.133200000000000E+08,-5.583808815718482E+00,
8.133800000000000E+08,-5.577501603026077E+00,
8.134400000000000E+08,-5.583373786903019E+00,
8.135000000000000E+08,-5.581071537969972E+00,
8.135600000000000E+08,-5.582459092633955E+00,
8.136200000000000E+08,-5.582961510379474E+00,
8.136800000000000E+08,-5.571711648999376E+00,
8.137400000000000E+08,-5.575590280633961E+00,
8.138000000000000E+08,-5.568008961068824E+00,
8.138600000000000E+08,-5.572097578672119E+00,
8.139200000000000E+08,-5.575146202130224E+00,
8.139800000000000E+08,-5.562111232698978E+00,
8.140400000000000E+08,-5.570036045206630E+00,
8.141000000000000E+08,-5.564821827539497E+00,
8.141600000000000E+08,-5.569135995229423E+00,
8.142200000000000E+08,-5.559112845458078E+00,
8.142800000000000E+08,-5.555273378950528E+00,
8.143400000000000E+08,-5.563573194950196E+00,
8.144000000000000E+08,-5.560608295102853E+00,
8.144600000000000E+08,-5.558168709340038E+00,
8.145200000000000E+08,-5.560935128171192E+00,
8.145800000000000E+08,-5.552833603567394E+00,
8.146400000000000E+08,-5.555845728463252E+00,
8.147000000000000E+08,-5.548510616160924E+00,
8.147600000000000E+08,-5.554713926790297E+00,
8.148200000000000E+08,-5.554957144683248E+00,
8.148800000000000E+08,-5.550915853524911E+00,
8.149400000000000E+08,-5.548077235052517E+00,
8.150000000000000E+08,-5.538239598846158E+00,
8.150600000000000E+08,-5.548932300770336E+00,
8.151200000000000E+08,-5.543169912219176E+00,
8.151800000000000E+08,-5.540724971463250E+00,
8.152400000000000E+08,-5.538782223993389E+00,
8.153000000000000E+08,-5.539825706931909E+00,
8.153600000000000E+08,-5.547709380981129E+00,
8.154200000000000E+08,-5.532581658646518E+00,
8.154800000000000E+08,-5.531649463363020E+00,
8.155400000000000E+08,-5.532182579117576E+00,
8.156000000000000E+08,-5.531428464476400E+00,
8.156600000000000E+08,-5.522981142716034E+00,
8.157200000000000E+08,-5.528388448990119E+00,
8.157800000000000E+08,-5.519938946851278E+00,
8.158400000000000E+08,-5.524347837321461E+00,
8.159000000000000E+08,-5.524711023575287E+00,
8.159600000000000E+08,-5.524992345377481E+00,
8.160200000000000E+08,-5.523442826751558E+00,
8.160800000000000E+08,-5.521609223784995E+00,
8.161400000000000E+08,-5.526302322258301E+00,
8.162000000000000E+08,-5.531979215577167E+00,
8.162600000000000E+08,-5.508676717104147E+00,
